utterance,loglikelihood
words-BABEL-BP-101-70615-20111019-192646-inLine-33-33-42-33,-33.39771111111111
words-BABEL-BP-101-70615-20111019-192646-inLine-42-33-46-68,-43.94395348837209
words-BABEL-BP-101-70615-20111019-192646-inLine-46-68-54-31,-52.09410526315789
words-BABEL-BP-101-70615-20111019-192646-inLine-54-31-62-5,-36.92625925925926
words-BABEL-BP-101-70615-20111019-192646-inLine-62-5-66-24,-41.555
words-BABEL-BP-101-70615-20111019-192646-inLine-66-24-71-38,-53.602039215686275
words-BABEL-BP-101-70615-20111019-192646-inLine-79-22-82-57,-45.64663636363636
words-BABEL-BP-101-70615-20111019-192646-inLine-82-57-95-32,-37.26548818897638
words-BABEL-BP-101-70615-20111019-192646-inLine-95-32-100-59,-42.43798076923077
words-BABEL-BP-101-70615-20111019-192646-inLine-100-59-112-09,-54.84900869565218
words-BABEL-BP-101-70615-20111019-192646-inLine-112-09-115-91,-46.39605263157895
words-BABEL-BP-101-70615-20111019-192646-inLine-115-91-121-97,-36.779133333333334
words-BABEL-BP-101-70615-20111019-192646-inLine-121-97-130-24,-48.414
words-BABEL-BP-101-70615-20111019-192646-inLine-130-24-134-76,-41.85368888888889
words-BABEL-BP-101-70615-20111019-192646-inLine-134-76-140-18,-49.430166666666665
words-BABEL-BP-101-70615-20111019-192646-inLine-140-18-146-74,-48.78636923076923
words-BABEL-BP-101-70615-20111019-192646-inLine-146-74-151-42,-39.03069565217391
words-BABEL-BP-101-70615-20111019-192646-inLine-151-42-158-8,-45.727739726027394
words-BABEL-BP-101-70615-20111019-192646-inLine-158-8-163-22,-49.620295454545456
words-BABEL-BP-101-70615-20111019-192646-inLine-163-22-166-27,-50.78816666666667
words-BABEL-BP-101-70615-20111019-192646-inLine-166-27-174-41,-43.315654320987655
words-BABEL-BP-101-70615-20111019-192646-inLine-174-41-182-47,-30.0458625
words-BABEL-BP-101-70615-20111019-192646-inLine-182-47-191-0,-33.951670588235295
words-BABEL-BP-101-70615-20111019-192646-inLine-194-86-200-28,-42.06083333333333
words-BABEL-BP-101-70615-20111019-192646-inLine-200-28-205-41,-37.79254901960785
words-BABEL-BP-101-70615-20111019-192646-inLine-205-41-212-11,-44.44513432835821
words-BABEL-BP-101-70615-20111019-192646-inLine-212-11-220-3,-50.97214814814814
words-BABEL-BP-101-70615-20111019-192646-inLine-220-3-224-38,-50.54935
words-BABEL-BP-101-70615-20111019-192646-inLine-224-38-232-48,-49.727075
words-BABEL-BP-101-70615-20111019-192646-inLine-232-48-236-19,-49.45172972972973
words-BABEL-BP-101-70615-20111019-192646-inLine-236-19-241-74,-54.11572727272727
words-BABEL-BP-101-70615-20111019-192646-inLine-241-74-246-5,-46.25446808510638
words-BABEL-BP-101-70615-20111019-192646-inLine-246-5-250-85,-45.107302325581394
words-BABEL-BP-101-70615-20111019-192646-inLine-250-85-256-15,-35.769807692307694
words-BABEL-BP-101-70615-20111019-192646-inLine-256-15-261-72,-33.72714545454545
words-BABEL-BP-101-70615-20111019-192646-inLine-261-72-265-7,-46.562820512820515
words-BABEL-BP-101-70615-20111019-192646-inLine-265-7-271-28,-41.851690909090905
words-BABEL-BP-101-70615-20111019-192646-inLine-271-28-277-88,-33.83504545454545
words-BABEL-BP-101-70615-20111019-192646-inLine-277-88-283-75,-42.2648448275862
words-BABEL-BP-101-70615-20111019-192646-inLine-283-75-286-78,-43.11386666666667
words-BABEL-BP-101-70615-20111019-192646-inLine-286-78-295-78,-46.25117777777778
words-BABEL-BP-101-70615-20111019-192646-inLine-312-33-320-84,-34.62434117647059
words-BABEL-BP-101-70615-20111019-192646-inLine-320-84-324-32,-45.61391176470588
words-BABEL-BP-101-70615-20111019-192646-inLine-324-32-329-81,-46.743240740740745
words-BABEL-BP-101-70615-20111019-192646-inLine-329-81-338-14,-55.930614457831325
words-BABEL-BP-101-70615-20111019-192646-inLine-338-14-345-18,-53.62101428571429
words-BABEL-BP-101-70615-20111019-192646-inLine-345-18-350-8,-56.10698214285714
words-BABEL-BP-101-70615-20111019-192646-inLine-350-8-359-08,-51.62225609756097
words-BABEL-BP-101-70615-20111019-192646-inLine-359-08-367-33,-45.756853658536585
words-BABEL-BP-101-70615-20111019-192646-inLine-371-65-378-9,-32.14676388888889
words-BABEL-BP-101-70615-20111019-192646-inLine-378-9-382-93,-36.464575
words-BABEL-BP-101-70615-20111019-192646-inLine-382-93-394-76,-42.646652542372884
words-BABEL-BP-101-70615-20111019-192646-inLine-394-76-398-46,-31.97961111111111
words-BABEL-BP-101-70615-20111019-192646-inLine-398-46-404-54,-51.11955
words-BABEL-BP-101-70615-20111019-192646-inLine-404-54-409-53,-50.97587755102041
words-BABEL-BP-101-70615-20111019-192646-inLine-409-53-414-21,-51.91660869565218
words-BABEL-BP-101-70615-20111019-192646-inLine-414-21-420-83,-52.670575757575754
words-BABEL-BP-101-70615-20111019-192646-inLine-420-83-429-77,-43.10420224719101
words-BABEL-BP-101-70615-20111019-192646-inLine-429-77-433-67,-25.347489743589744
words-BABEL-BP-101-70615-20111019-192646-inLine-433-67-439-06,-42.443056603773584
words-BABEL-BP-101-70615-20111019-192646-inLine-439-06-442-76,-45.94186111111111
words-BABEL-BP-101-70615-20111019-192646-inLine-442-76-446-24,-54.57205882352941
words-BABEL-BP-101-70615-20111019-192646-inLine-446-24-453-01,-51.484
words-BABEL-BP-101-70615-20111019-192646-inLine-453-01-458-83,-47.27427586206896
words-BABEL-BP-101-70615-20111019-192646-inLine-458-83-466-98,-41.68772839506173
words-BABEL-BP-101-70615-20111019-192646-inLine-466-98-472-92,-53.294322033898304
words-BABEL-BP-101-70615-20111019-192646-inLine-472-92-476-88,-51.206
words-BABEL-BP-101-70615-20111019-192646-inLine-476-88-482-59,-43.7161052631579
words-BABEL-BP-101-70615-20111019-192646-inLine-482-59-489-89,-48.352972602739726
words-BABEL-BP-101-70615-20111019-192646-inLine-489-89-494-33,-115.73665909090909
words-BABEL-BP-101-70615-20111019-192646-inLine-494-33-498-32,-48.73433333333333
words-BABEL-BP-101-70615-20111019-192646-inLine-498-32-501-49,-52.425
words-BABEL-BP-101-70615-20111019-192646-inLine-501-49-511-87,-54.210961165048545
words-BABEL-BP-101-70615-20111019-192646-inLine-511-87-514-91,-52.46196666666666
words-BABEL-BP-101-70615-20111019-192646-inLine-514-91-522-39,-39.4424054054054
words-BABEL-BP-101-70615-20111019-192646-inLine-522-39-530-48,-46.0034125
words-BABEL-BP-101-70615-20111019-192646-inLine-530-48-535-21,-35.31312765957447
words-BABEL-BP-101-70615-20111019-192646-inLine-535-21-549-42,-40.107359154929576
words-BABEL-BP-101-70615-20111019-192646-inLine-549-42-553-59,-41.116243902439024
words-BABEL-BP-101-70615-20111019-192646-inLine-553-59-560-43,-44.12727941176471
words-BABEL-BP-101-70615-20111019-192646-inLine-560-43-564-15,-47.62510810810811
words-BABEL-BP-101-70615-20111019-192646-inLine-564-15-571-39,-34.79172222222222
words-BABEL-BP-101-70615-20111019-192646-inLine-571-39-575-05,-46.57161111111111
words-BABEL-BP-101-70615-20111019-192646-inLine-575-05-581-76,-50.06792537313433
words-BABEL-BP-101-70615-20111019-192646-inLine-581-76-591-51,-52.293319587628865
words-BABEL-BP-101-59868-20111021-213412-inLine-4-4-12-53,-35.96644444444445
words-BABEL-BP-101-59868-20111021-213412-inLine-12-53-17-88,-42.397283018867924
words-BABEL-BP-101-59868-20111021-213412-inLine-17-88-26-73,-39.65890909090909
words-BABEL-BP-101-59868-20111021-213412-inLine-26-73-33-38,-40.13672727272727
words-BABEL-BP-101-59868-20111021-213412-inLine-33-38-37-37,-36.096230769230765
words-BABEL-BP-101-59868-20111021-213412-inLine-37-37-45-79,-43.004595238095234
words-BABEL-BP-101-59868-20111021-213412-inLine-45-79-50-1,-40.728325581395346
words-BABEL-BP-101-59868-20111021-213412-inLine-50-1-53-79,-36.54027777777778
words-BABEL-BP-101-59868-20111021-213412-inLine-53-79-62-18,-41.20553012048193
words-BABEL-BP-101-59868-20111021-213412-inLine-62-18-68-35,-32.131491803278685
words-BABEL-BP-101-59868-20111021-213412-inLine-68-35-71-57,-43.18078125
words-BABEL-BP-101-59868-20111021-213412-inLine-71-57-75-85,-39.3727619047619
words-BABEL-BP-101-59868-20111021-213412-inLine-83-82-87-14,-44.43184848484849
words-BABEL-BP-101-59868-20111021-213412-inLine-87-14-95-61,-47.287464285714286
words-BABEL-BP-101-59868-20111021-213412-inLine-95-61-103-74,-52.32837037037037
words-BABEL-BP-101-59868-20111021-213412-inLine-103-74-107-53,-46.72075675675676
words-BABEL-BP-101-59868-20111021-213412-inLine-107-53-112-51,-43.13063265306122
words-BABEL-BP-101-59868-20111021-213412-inLine-112-51-119-91,-39.39190410958904
words-BABEL-BP-101-59868-20111021-213412-inLine-119-91-122-97,-44.3052
words-BABEL-BP-101-59868-20111021-213412-inLine-122-97-130-93,-41.62208860759494
words-BABEL-BP-101-59868-20111021-213412-inLine-130-93-138-09,-37.76966197183099
words-BABEL-BP-101-59868-20111021-213412-inLine-138-09-150-68,-50.67712
words-BABEL-BP-101-59868-20111021-213412-inLine-150-68-156-66,-47.62281355932203
words-BABEL-BP-101-59868-20111021-213412-inLine-156-66-160-29,-48.93066666666667
words-BABEL-BP-101-59868-20111021-213412-inLine-160-29-166-35,-36.71528333333333
words-BABEL-BP-101-59868-20111021-213412-inLine-166-35-171-31,-52.95891836734694
words-BABEL-BP-101-59868-20111021-213412-inLine-171-31-178-13,-41.26751470588235
words-BABEL-BP-101-59868-20111021-213412-inLine-178-13-182-8,-41.92058695652174
words-BABEL-BP-101-59868-20111021-213412-inLine-182-8-191-06,-33.920926829268296
words-BABEL-BP-101-59868-20111021-213412-inLine-191-06-194-25,-38.73470967741936
words-BABEL-BP-101-59868-20111021-213412-inLine-201-7-210-24,-51.20742352941177
words-BABEL-BP-101-59868-20111021-213412-inLine-210-24-214-46,-43.964285714285715
words-BABEL-BP-101-59868-20111021-213412-inLine-214-46-221-67,-53.10325
words-BABEL-BP-101-59868-20111021-213412-inLine-225-08-228-51,-53.88758823529412
words-BABEL-BP-101-59868-20111021-213412-inLine-234-93-241-18,-46.056629032258066
words-BABEL-BP-101-59868-20111021-213412-inLine-241-18-249-47,-49.776024390243904
words-BABEL-BP-101-59868-20111021-213412-inLine-258-34-264-98,-56.0420606060606
words-BABEL-BP-101-59868-20111021-213412-inLine-264-98-271-24,-49.29174193548388
words-BABEL-BP-101-59868-20111021-213412-inLine-317-21-325-82,-51.94970930232558
words-BABEL-BP-101-59868-20111021-213412-inLine-325-82-332-3,-56.598046875
words-BABEL-BP-101-59868-20111021-213412-inLine-337-82-346-23,-47.32908333333334
words-BABEL-BP-101-59868-20111021-213412-inLine-349-64-357-24,-52.997368421052634
words-BABEL-BP-101-59868-20111021-213412-inLine-357-24-365-23,-48.75135443037975
words-BABEL-BP-101-59868-20111021-213412-inLine-397-11-404-98,-42.99933333333333
words-BABEL-BP-101-59868-20111021-213412-inLine-404-98-419-94,-52.83146979865772
words-BABEL-BP-101-59868-20111021-213412-inLine-419-94-427-74,-47.79566666666666
words-BABEL-BP-101-59868-20111021-213412-inLine-451-9-456-41,-49.96528888888889
words-BABEL-BP-101-59868-20111021-213412-inLine-464-57-472-43,-50.04996153846154
words-BABEL-BP-101-59868-20111021-213412-inLine-472-43-481-08,-42.19586046511628
words-BABEL-BP-101-59868-20111021-213412-inLine-481-08-494-8,-43.5301897810219
words-BABEL-BP-101-59868-20111021-213412-inLine-501-55-509-06,-37.98609333333333
words-BABEL-BP-101-59868-20111021-213412-inLine-509-06-514-42,-48.72066037735849
words-BABEL-BP-101-59868-20111021-213412-inLine-521-52-529-92,-47.28053012048193
words-BABEL-BP-101-59868-20111021-213412-inLine-536-62-543-17,-52.16741538461539
words-BABEL-BP-101-59868-20111021-213412-inLine-549-07-552-84,-56.32154054054054
words-BABEL-BP-101-59868-20111021-213412-inLine-552-84-558-78,-46.2253220338983
words-BABEL-BP-101-59868-20111021-213412-inLine-564-56-567-82,-50.79009375
words-BABEL-BP-101-59868-20111021-213412-inLine-575-15-582-17,-50.893885714285716
words-BABEL-BP-101-59868-20111021-213412-inLine-590-55-594-96,-54.86086363636364
